METADATA|Position|SourceSystemOwner|SourceSystemId|EffectiveStartDate|PositionCode|BusinessUnitName|Name|ActiveStatus|DepartmentId|JobId|LocationId|FullPartTime|RegularTemporary|HiringStatus|PositionType|FTE|HeadCount|WorkingHours|Frequency
MERGE|Position|ALTAHRN01|131938|1951/01/01|131938|UOB Business Unit|Receptionist|A|300000009535064|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131939|1951/01/01|131939|UOB Business Unit|Receptionist|A|300000001720051|300000009529243|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131940|1951/01/01|131940|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131941|1951/01/01|131941|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131942|1951/01/01|131942|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131943|1951/01/01|131943|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131944|1951/01/01|131944|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131945|1951/01/01|131945|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131946|1951/01/01|131946|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131947|1951/01/01|131947|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131948|1951/01/01|131948|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131949|1951/01/01|131949|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131950|1951/01/01|131950|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131951|1951/01/01|131951|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131952|1951/01/01|131952|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131953|1951/01/01|131953|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131954|1951/01/01|131954|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131955|1951/01/01|131955|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131956|1951/01/01|131956|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
MERGE|Position|ALTAHRN01|131957|1951/01/01|131957|UOB Business Unit|Library Assistant|A|300000001485553|300000009529252|300000001260727|FULL_TIME|R|APPROVED|SINGLE|1|1|36|W
