METADATA|Worker|SourceSystemOwner|SourceSystemId|EffectiveStartDate|EffectiveEndDate|PersonNumber|StartDate|DateOfBirth|ActionCode
MERGE|Worker|ALTAHRN01|5501266|1998/04/01|4712/12/31|5501266|1998/04/01|1958/03/07|HIRE
MERGE|Worker|ALTAHRN01|5501316|2004/03/01|4712/12/31|5501316|2004/03/01|1963/05/09|HIRE
MERGE|Worker|ALTAHRN01|5501377|2012/01/30|4712/12/31|5501377|2012/01/30|1967/02/22|HIRE
MERGE|Worker|ALTAHRN01|5501400|2011/03/01|4712/12/31|5501400|2011/03/01|1954/01/15|HIRE
MERGE|Worker|ALTAHRN01|5501403|1997/02/01|4712/12/31|5501403|1997/02/01|1972/07/08|HIRE
MERGE|Worker|ALTAHRN01|5501425|1997/02/01|4712/12/31|5501425|1997/02/01|1956/06/02|HIRE
MERGE|Worker|ALTAHRN01|5501749|1998/09/01|4712/12/31|5501749|1998/09/01|1957/04/29|HIRE
MERGE|Worker|ALTAHRN01|5501776|2000/10/01|4712/12/31|5501776|2000/10/01|1957/01/22|HIRE
MERGE|Worker|ALTAHRN01|5501782|2003/07/01|4712/12/31|5501782|2003/07/01|1957/04/08|HIRE
MERGE|Worker|ALTAHRN01|5501808|1990/10/22|4712/12/31|5501808|1990/10/22|1953/10/24|HIRE
MERGE|Worker|ALTAHRN01|5501930|1997/02/03|4712/12/31|5501930|1997/02/03|1956/07/05|HIRE
MERGE|Worker|ALTAHRN01|5501943|1998/02/01|4712/12/31|5501943|1998/02/01|1968/09/18|HIRE
MERGE|Worker|ALTAHRN01|5501963|1995/12/04|4712/12/31|5501963|1995/12/04|1960/12/07|HIRE
MERGE|Worker|ALTAHRN01|5501992|2014/10/01|4712/12/31|5501992|2014/10/01|1966/02/05|HIRE
MERGE|Worker|ALTAHRN01|5502074|2002/01/07|4712/12/31|5502074|2002/01/07|1957/01/09|HIRE
MERGE|Worker|ALTAHRN01|5502141|1997/01/01|4712/12/31|5502141|1997/01/01|1963/03/17|HIRE
MERGE|Worker|ALTAHRN01|5502144|1983/08/22|4712/12/31|5502144|1983/08/22|1953/03/05|HIRE
MERGE|Worker|ALTAHRN01|5502236|2001/09/01|4712/12/31|5502236|2001/09/01|1943/07/10|HIRE
MERGE|Worker|ALTAHRN01|5502509|1980/07/01|4712/12/31|5502509|1980/07/01|1977/03/28|HIRE
MERGE|Worker|ALTAHRN01|5502555|2014/10/20|4712/12/31|5502555|2014/10/20|1955/09/09|HIRE
MERGE|Worker|ALTAHRN01|5502562|1998/09/01|4712/12/31|5502562|1998/09/01|1963/01/29|HIRE
MERGE|Worker|ALTAHRN01|5502574|2005/05/01|4712/12/31|5502574|2005/05/01|1969/08/04|HIRE
MERGE|Worker|ALTAHRN01|5502724|2000/09/01|4712/12/31|5502724|2000/09/01|1970/08/30|HIRE
MERGE|Worker|ALTAHRN01|5502749|2001/12/18|4712/12/31|5502749|2001/12/18|1968/02/22|HIRE
MERGE|Worker|ALTAHRN01|5502781|2012/05/01|4712/12/31|5502781|2012/05/01|1954/05/19|HIRE
MERGE|Worker|ALTAHRN01|5502811|2015/04/01|4712/12/31|5502811|2015/04/01|1970/05/07|HIRE
MERGE|Worker|ALTAHRN01|5502857|2006/07/31|4712/12/31|5502857|2006/07/31|1968/09/23|HIRE
MERGE|Worker|ALTAHRN01|5502865|2014/08/01|4712/12/31|5502865|2014/08/01|1962/03/09|HIRE
MERGE|Worker|ALTAHRN01|5502892|1992/05/11|4712/12/31|5502892|1992/05/11|1951/03/05|HIRE
MERGE|Worker|ALTAHRN01|5503111|1980/02/11|4712/12/31|5503111|1980/02/11|1950/11/20|HIRE
MERGE|Worker|ALTAHRN01|5503138|2013/11/25|4712/12/31|5503138|2013/11/25|1957/02/04|HIRE
MERGE|Worker|ALTAHRN01|5503145|2011/03/01|4712/12/31|5503145|2011/03/01|1957/07/02|HIRE
MERGE|Worker|ALTAHRN01|5503164|1996/11/04|4712/12/31|5503164|1996/11/04|1977/09/20|HIRE
MERGE|Worker|ALTAHRN01|5503214|1977/10/01|4712/12/31|5503214|1977/10/01|1965/09/05|HIRE
MERGE|Worker|ALTAHRN01|5503243|2001/12/18|4712/12/31|5503243|2001/12/18|1973/05/27|HIRE
MERGE|Worker|ALTAHRN01|5503265|1999/12/31|4712/12/31|5503265|1999/12/31|1955/10/24|HIRE
MERGE|Worker|ALTAHRN01|5503274|2007/04/02|4712/12/31|5503274|2007/04/02|1955/12/07|HIRE
MERGE|Worker|ALTAHRN01|5503305|1979/12/03|4712/12/31|5503305|1979/12/03|1959/04/01|HIRE
MERGE|Worker|ALTAHRN01|5503311|2014/10/01|4712/12/31|5503311|2014/10/01|1959/12/10|HIRE
MERGE|Worker|ALTAHRN01|5503325|1998/10/01|4712/12/31|5503325|1998/10/01|1963/01/29|HIRE
MERGE|Worker|ALTAHRN01|5503340|1992/01/01|4712/12/31|5503340|1992/01/01|1954/05/22|HIRE
MERGE|Worker|ALTAHRN01|5503407|2002/01/07|4712/12/31|5503407|2002/01/07|1958/03/10|HIRE
MERGE|Worker|ALTAHRN01|5503433|1989/10/01|4712/12/31|5503433|1989/10/01|1966/11/07|HIRE
MERGE|Worker|ALTAHRN01|5503435|1969/08/18|4712/12/31|5503435|1969/08/18|1952/10/03|HIRE
MERGE|Worker|ALTAHRN01|5503446|2016/04/04|4712/12/31|5503446|2016/04/04|1949/06/24|HIRE
MERGE|Worker|ALTAHRN01|5503447|1997/11/03|4712/12/31|5503447|1997/11/03|1970/02/19|HIRE
MERGE|Worker|ALTAHRN01|5503466|1997/02/03|4712/12/31|5503466|1997/02/03|1964/08/17|HIRE
MERGE|Worker|ALTAHRN01|5503472|2012/04/16|4712/12/31|5503472|2012/04/16|1966/11/07|HIRE
MERGE|Worker|ALTAHRN01|5503497|2004/03/01|4712/12/31|5503497|2004/03/01|1971/12/29|HIRE
MERGE|Worker|ALTAHRN01|5503500|2007/04/02|4712/12/31|5503500|2007/04/02|1960/04/20|HIRE
MERGE|Worker|ALTAHRN01|5503504|1995/10/05|4712/12/31|5503504|1995/10/05|1952/10/25|HIRE
MERGE|Worker|ALTAHRN01|5503535|1998/09/14|4712/12/31|5503535|1998/09/14|1969/10/13|HIRE
MERGE|Worker|ALTAHRN01|5503544|1987/11/23|4712/12/31|5503544|1987/11/23|1963/10/17|HIRE
MERGE|Worker|ALTAHRN01|5503567|1980/10/01|4712/12/31|5503567|1980/10/01|1968/02/22|HIRE
MERGE|Worker|ALTAHRN01|5503575|2003/07/01|4712/12/31|5503575|2003/07/01|1964/04/06|HIRE
MERGE|Worker|ALTAHRN01|5503609|1999/01/01|4712/12/31|5503609|1999/01/01|1966/11/07|HIRE
MERGE|Worker|ALTAHRN01|5503611|1987/11/23|4712/12/31|5503611|1987/11/23|1959/06/28|HIRE
MERGE|Worker|ALTAHRN01|5503612|1998/09/01|4712/12/31|5503612|1998/09/01|1955/10/27|HIRE
MERGE|Worker|ALTAHRN01|5503613|1999/12/31|4712/12/31|5503613|1999/12/31|1957/06/03|HIRE
MERGE|Worker|ALTAHRN01|5503622|1978/10/01|4712/12/31|5503622|1978/10/01|1975/10/13|HIRE
MERGE|Worker|ALTAHRN01|5503629|1998/03/02|4712/12/31|5503629|1998/03/02|1953/04/19|HIRE
MERGE|Worker|ALTAHRN01|5503638|2014/10/01|4712/12/31|5503638|2014/10/01|1962/02/20|HIRE
MERGE|Worker|ALTAHRN01|5503640|2015/08/01|4712/12/31|5503640|2015/08/01|1969/02/10|HIRE
MERGE|Worker|ALTAHRN01|5503681|2007/04/23|4712/12/31|5503681|2007/04/23|1959/08/14|HIRE
MERGE|Worker|ALTAHRN01|5503716|1979/09/01|4712/12/31|5503716|1979/09/01|1970/02/17|HIRE
MERGE|Worker|ALTAHRN01|5503723|1989/11/20|4712/12/31|5503723|1989/11/20|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|5503727|1979/10/01|4712/12/31|5503727|1979/10/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|5503736|1997/11/10|4712/12/31|5503736|1997/11/10|1957/02/26|HIRE
MERGE|Worker|ALTAHRN01|5503738|1997/11/03|4712/12/31|5503738|1997/11/03|1957/01/09|HIRE
MERGE|Worker|ALTAHRN01|5503756|2016/04/04|4712/12/31|5503756|2016/04/04|1966/02/14|HIRE
MERGE|Worker|ALTAHRN01|5503776|1996/01/16|4712/12/31|5503776|1996/01/16|1977/03/28|HIRE
MERGE|Worker|ALTAHRN01|5503842|1997/03/10|4712/12/31|5503842|1997/03/10|1978/04/07|HIRE
MERGE|Worker|ALTAHRN01|5503858|1999/12/31|4712/12/31|5503858|1999/12/31|1956/04/27|HIRE
MERGE|Worker|ALTAHRN01|5503871|1986/01/01|4712/12/31|5503871|1986/01/01|1953/01/25|HIRE
MERGE|Worker|ALTAHRN01|5503878|1989/09/01|4712/12/31|5503878|1989/09/01|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|5503882|1979/05/29|4712/12/31|5503882|1979/05/29|1962/01/26|HIRE
MERGE|Worker|ALTAHRN01|5503887|1996/01/16|4712/12/31|5503887|1996/01/16|1967/10/26|HIRE
MERGE|Worker|ALTAHRN01|5503910|1998/09/14|4712/12/31|5503910|1998/09/14|1952/10/02|HIRE
MERGE|Worker|ALTAHRN01|5503977|1996/09/01|4712/12/31|5503977|1996/09/01|1973/03/24|HIRE
MERGE|Worker|ALTAHRN01|5503987|1998/02/01|4712/12/31|5503987|1998/02/01|1966/06/17|HIRE
MERGE|Worker|ALTAHRN01|5504375|1980/08/01|4712/12/31|5504375|1980/08/01|1947/09/04|HIRE
MERGE|Worker|ALTAHRN01|5504575|1997/02/01|4712/12/31|5504575|1997/02/01|1960/02/23|HIRE
MERGE|Worker|ALTAHRN01|5504677|1969/03/31|4712/12/31|5504677|1969/03/31|1956/07/05|HIRE
MERGE|Worker|ALTAHRN01|5504708|1988/12/12|4712/12/31|5504708|1988/12/12|1962/12/04|HIRE
MERGE|Worker|ALTAHRN01|5504779|1980/07/01|4712/12/31|5504779|1980/07/01|1974/09/09|HIRE
MERGE|Worker|ALTAHRN01|5504841|2015/07/01|4712/12/31|5504841|2015/07/01|1959/04/19|HIRE
MERGE|Worker|ALTAHRN01|5504863|1981/03/01|4712/12/31|5504863|1981/03/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|5504909|1997/11/10|4712/12/31|5504909|1997/11/10|1956/04/27|HIRE
MERGE|Worker|ALTAHRN01|5504957|1979/09/03|4712/12/31|5504957|1979/09/03|1952/01/13|HIRE
MERGE|Worker|ALTAHRN01|5504983|1996/12/16|4712/12/31|5504983|1996/12/16|1970/05/01|HIRE
MERGE|Worker|ALTAHRN01|5505017|1999/12/31|4712/12/31|5505017|1999/12/31|1957/12/18|HIRE
MERGE|Worker|ALTAHRN01|5505034|1998/09/01|4712/12/31|5505034|1998/09/01|1962/06/14|HIRE
MERGE|Worker|ALTAHRN01|5505040|2000/05/22|4712/12/31|5505040|2000/05/22|1958/08/16|HIRE
MERGE|Worker|ALTAHRN01|5505072|1999/01/01|4712/12/31|5505072|1999/01/01|1958/10/23|HIRE
MERGE|Worker|ALTAHRN01|5505079|1983/08/22|4712/12/31|5505079|1983/08/22|1958/08/20|HIRE
MERGE|Worker|ALTAHRN01|5505095|2015/02/01|4712/12/31|5505095|2015/02/01|1952/10/21|HIRE
MERGE|Worker|ALTAHRN01|5505145|1986/05/27|4712/12/31|5505145|1986/05/27|1964/01/22|HIRE
MERGE|Worker|ALTAHRN01|5505315|1999/12/31|4712/12/31|5505315|1999/12/31|1973/12/12|HIRE
MERGE|Worker|ALTAHRN01|5505415|2002/10/01|4712/12/31|5505415|2002/10/01|1969/04/22|HIRE
MERGE|Worker|ALTAHRN01|5505447|1980/10/01|4712/12/31|5505447|1980/10/01|1977/03/28|HIRE
MERGE|Worker|ALTAHRN01|5505513|1989/03/01|4712/12/31|5505513|1989/03/01|1966/04/05|HIRE
MERGE|Worker|ALTAHRN01|5505524|1985/11/11|4712/12/31|5505524|1985/11/11|1959/02/14|HIRE
MERGE|Worker|ALTAHRN01|5505532|2007/08/01|4712/12/31|5505532|2007/08/01|1974/09/09|HIRE
MERGE|Worker|ALTAHRN01|5505533|2007/04/02|4712/12/31|5505533|2007/04/02|1970/02/17|HIRE
MERGE|Worker|ALTAHRN01|5505724|1993/07/13|4712/12/31|5505724|1993/07/13|1963/11/01|HIRE
MERGE|Worker|ALTAHRN01|5505760|1999/12/31|4712/12/31|5505760|1999/12/31|1977/02/24|HIRE
MERGE|Worker|ALTAHRN01|5505819|1979/07/04|4712/12/31|5505819|1979/07/04|1957/05/12|HIRE
MERGE|Worker|ALTAHRN01|5505921|2014/10/01|4712/12/31|5505921|2014/10/01|1974/05/19|HIRE
MERGE|Worker|ALTAHRN01|5506001|1978/10/01|4712/12/31|5506001|1978/10/01|1963/06/19|HIRE
MERGE|Worker|ALTAHRN01|5506039|1996/04/29|4712/12/31|5506039|1996/04/29|1960/04/20|HIRE
MERGE|Worker|ALTAHRN01|5506147|1980/10/01|4712/12/31|5506147|1980/10/01|1967/04/08|HIRE
MERGE|Worker|ALTAHRN01|5506182|2011/03/01|4712/12/31|5506182|2011/03/01|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|5506188|1984/01/01|4712/12/31|5506188|1984/01/01|1953/08/16|HIRE
MERGE|Worker|ALTAHRN01|5506216|1999/12/31|4712/12/31|5506216|1999/12/31|1952/02/16|HIRE
MERGE|Worker|ALTAHRN01|5506264|1996/01/16|4712/12/31|5506264|1996/01/16|1969/08/04|HIRE
MERGE|Worker|ALTAHRN01|5506270|2012/01/30|4712/12/31|5506270|2012/01/30|1957/12/09|HIRE
MERGE|Worker|ALTAHRN01|5506272|1997/12/01|4712/12/31|5506272|1997/12/01|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|5506353|1996/07/22|4712/12/31|5506353|1996/07/22|1961/12/17|HIRE
MERGE|Worker|ALTAHRN01|5506377|1997/09/01|4712/12/31|5506377|1997/09/01|1946/02/02|HIRE
MERGE|Worker|ALTAHRN01|5506378|1978/10/01|4712/12/31|5506378|1978/10/01|1962/08/27|HIRE
MERGE|Worker|ALTAHRN01|5506379|2000/07/31|4712/12/31|5506379|2000/07/31|1959/07/26|HIRE
MERGE|Worker|ALTAHRN01|5506515|2000/09/01|4712/12/31|5506515|2000/09/01|1954/11/12|HIRE
MERGE|Worker|ALTAHRN01|5506536|1991/01/01|4712/12/31|5506536|1991/01/01|1958/05/15|HIRE
MERGE|Worker|ALTAHRN01|5506678|1991/11/25|4712/12/31|5506678|1991/11/25|1967/01/10|HIRE
MERGE|Worker|ALTAHRN01|5506717|1990/03/16|4712/12/31|5506717|1990/03/16|1960/02/16|HIRE
MERGE|Worker|ALTAHRN01|5506730|2006/07/31|4712/12/31|5506730|2006/07/31|1959/08/25|HIRE
MERGE|Worker|ALTAHRN01|5506737|1996/04/29|4712/12/31|5506737|1996/04/29|1973/12/12|HIRE
MERGE|Worker|ALTAHRN01|5506779|2009/11/30|4712/12/31|5506779|2009/11/30|1953/02/23|HIRE
MERGE|Worker|ALTAHRN01|5506802|1999/12/31|4712/12/31|5506802|1999/12/31|1959/12/25|HIRE
MERGE|Worker|ALTAHRN01|5506828|1997/10/20|4712/12/31|5506828|1997/10/20|1967/10/26|HIRE
MERGE|Worker|ALTAHRN01|5506836|1979/06/25|4712/12/31|5506836|1979/06/25|1969/10/13|HIRE
MERGE|Worker|ALTAHRN01|5506945|1990/02/01|4712/12/31|5506945|1990/02/01|1953/04/03|HIRE
MERGE|Worker|ALTAHRN01|5506946|1979/07/04|4712/12/31|5506946|1979/07/04|1972/10/09|HIRE
MERGE|Worker|ALTAHRN01|5506959|1993/11/01|4712/12/31|5506959|1993/11/01|1951/03/05|HIRE
MERGE|Worker|ALTAHRN01|5507025|1999/12/31|4712/12/31|5507025|1999/12/31|1972/03/18|HIRE
MERGE|Worker|ALTAHRN01|5507037|1993/09/01|4712/12/31|5507037|1993/09/01|1952/12/11|HIRE
MERGE|Worker|ALTAHRN01|5507120|1994/01/31|4712/12/31|5507120|1994/01/31|1951/03/05|HIRE
MERGE|Worker|ALTAHRN01|5507122|1996/10/21|4712/12/31|5507122|1996/10/21|1959/07/07|HIRE
MERGE|Worker|ALTAHRN01|5507177|1997/09/01|4712/12/31|5507177|1997/09/01|1967/08/03|HIRE
MERGE|Worker|ALTAHRN01|5507236|1980/10/01|4712/12/31|5507236|1980/10/01|1972/10/09|HIRE
MERGE|Worker|ALTAHRN01|5507278|1999/12/31|4712/12/31|5507278|1999/12/31|1962/09/10|HIRE
MERGE|Worker|ALTAHRN01|5507305|1996/11/25|4712/12/31|5507305|1996/11/25|1930/12/03|HIRE
MERGE|Worker|ALTAHRN01|5507328|2014/08/01|4712/12/31|5507328|2014/08/01|1957/12/18|HIRE
MERGE|Worker|ALTAHRN01|5507344|1998/01/01|4712/12/31|5507344|1998/01/01|1957/01/11|HIRE
MERGE|Worker|ALTAHRN01|5507406|1991/07/01|4712/12/31|5507406|1991/07/01|1963/06/17|HIRE
MERGE|Worker|ALTAHRN01|5507488|1989/10/01|4712/12/31|5507488|1989/10/01|1955/05/27|HIRE
MERGE|Worker|ALTAHRN01|5507495|1999/12/31|4712/12/31|5507495|1999/12/31|1953/07/02|HIRE
MERGE|Worker|ALTAHRN01|5507542|1997/01/01|4712/12/31|5507542|1997/01/01|1971/12/29|HIRE
MERGE|Worker|ALTAHRN01|5507629|1995/10/30|4712/12/31|5507629|1995/10/30|1958/03/07|HIRE
MERGE|Worker|ALTAHRN01|5507654|1990/10/22|4712/12/31|5507654|1990/10/22|1954/05/19|HIRE
MERGE|Worker|ALTAHRN01|5507737|1991/11/25|4712/12/31|5507737|1991/11/25|1956/07/05|HIRE
MERGE|Worker|ALTAHRN01|5507805|1989/01/03|4712/12/31|5507805|1989/01/03|1966/01/29|HIRE
MERGE|Worker|ALTAHRN01|5507846|2005/11/21|4712/12/31|5507846|2005/11/21|1956/07/05|HIRE
MERGE|Worker|ALTAHRN01|5507855|1988/09/01|4712/12/31|5507855|1988/09/01|1960/02/23|HIRE
MERGE|Worker|ALTAHRN01|5507895|1995/05/01|4712/12/31|5507895|1995/05/01|1971/04/26|HIRE
MERGE|Worker|ALTAHRN01|5507974|2014/08/01|4712/12/31|5507974|2014/08/01|1955/10/24|HIRE
MERGE|Worker|ALTAHRN01|5508045|1997/02/01|4712/12/31|5508045|1997/02/01|1958/05/03|HIRE
MERGE|Worker|ALTAHRN01|5508098|2014/08/01|4712/12/31|5508098|2014/08/01|1963/01/29|HIRE
MERGE|Worker|ALTAHRN01|5508126|1973/08/20|4712/12/31|5508126|1973/08/20|1953/10/14|HIRE
MERGE|Worker|ALTAHRN01|5508147|1984/01/19|4712/12/31|5508147|1984/01/19|1958/12/31|HIRE
MERGE|Worker|ALTAHRN01|5508149|1996/02/01|4712/12/31|5508149|1996/02/01|1960/02/23|HIRE
MERGE|Worker|ALTAHRN01|5508172|1989/09/01|4712/12/31|5508172|1989/09/01|1964/04/27|HIRE
MERGE|Worker|ALTAHRN01|5508189|1999/12/31|4712/12/31|5508189|1999/12/31|1965/05/11|HIRE
MERGE|Worker|ALTAHRN01|5508209|2014/10/01|4712/12/31|5508209|2014/10/01|1970/02/19|HIRE
MERGE|Worker|ALTAHRN01|5508215|1985/06/03|4712/12/31|5508215|1985/06/03|1962/03/17|HIRE
MERGE|Worker|ALTAHRN01|5508269|1989/07/01|4712/12/31|5508269|1989/07/01|1969/11/07|HIRE
MERGE|Worker|ALTAHRN01|5508303|1996/03/18|4712/12/31|5508303|1996/03/18|1961/10/14|HIRE
MERGE|Worker|ALTAHRN01|5508307|2004/01/01|4712/12/31|5508307|2004/01/01|1960/04/28|HIRE
MERGE|Worker|ALTAHRN01|5508378|1997/09/01|4712/12/31|5508378|1997/09/01|1953/04/25|HIRE
MERGE|Worker|ALTAHRN01|5508382|1979/07/30|4712/12/31|5508382|1979/07/30|1970/07/14|HIRE
MERGE|Worker|ALTAHRN01|5508387|1990/04/23|4712/12/31|5508387|1990/04/23|1963/05/31|HIRE
MERGE|Worker|ALTAHRN01|5508417|1999/12/31|4712/12/31|5508417|1999/12/31|1969/05/31|HIRE
MERGE|Worker|ALTAHRN01|5508432|1980/02/25|4712/12/31|5508432|1980/02/25|1963/11/01|HIRE
MERGE|Worker|ALTAHRN01|5508443|1969/03/31|4712/12/31|5508443|1969/03/31|1966/11/07|HIRE
MERGE|Worker|ALTAHRN01|5508485|1977/10/01|4712/12/31|5508485|1977/10/01|1955/10/24|HIRE
MERGE|Worker|ALTAHRN01|5508605|1986/03/17|4712/12/31|5508605|1986/03/17|1960/06/10|HIRE
MERGE|Worker|ALTAHRN01|5508613|1979/07/16|4712/12/31|5508613|1979/07/16|1953/07/15|HIRE
MERGE|Worker|ALTAHRN01|5508631|1982/01/01|4712/12/31|5508631|1982/01/01|1956/09/27|HIRE
MERGE|Worker|ALTAHRN01|5508794|1978/10/23|4712/12/31|5508794|1978/10/23|1960/02/23|HIRE
MERGE|Worker|ALTAHRN01|5508827|1983/10/01|4712/12/31|5508827|1983/10/01|1967/04/16|HIRE
MERGE|Worker|ALTAHRN01|5508847|2001/11/05|4712/12/31|5508847|2001/11/05|1959/08/14|HIRE
MERGE|Worker|ALTAHRN01|5508883|1979/07/04|4712/12/31|5508883|1979/07/04|1973/12/12|HIRE
MERGE|Worker|ALTAHRN01|5508896|1983/10/01|4712/12/31|5508896|1983/10/01|1971/12/29|HIRE
MERGE|Worker|ALTAHRN01|5508928|2014/08/01|4712/12/31|5508928|2014/08/01|1959/06/28|HIRE
MERGE|Worker|ALTAHRN01|5508956|1999/12/31|4712/12/31|5508956|1999/12/31|1959/03/18|HIRE
MERGE|Worker|ALTAHRN01|5508965|2012/01/30|4712/12/31|5508965|2012/01/30|1964/08/06|HIRE
MERGE|Worker|ALTAHRN01|5508981|1992/10/12|4712/12/31|5508981|1992/10/12|1951/12/18|HIRE
MERGE|Worker|ALTAHRN01|5508995|1978/11/13|4712/12/31|5508995|1978/11/13|1958/03/31|HIRE
MERGE|Worker|ALTAHRN01|5509049|1998/01/01|4712/12/31|5509049|1998/01/01|1967/10/26|HIRE
MERGE|Worker|ALTAHRN01|5509052|1989/03/01|4712/12/31|5509052|1989/03/01|1947/03/31|HIRE
MERGE|Worker|ALTAHRN01|5509060|2007/01/01|4712/12/31|5509060|2007/01/01|1965/08/17|HIRE
MERGE|Worker|ALTAHRN01|5509111|1999/12/31|4712/12/31|5509111|1999/12/31|1956/01/26|HIRE
MERGE|Worker|ALTAHRN01|5509128|1996/02/26|4712/12/31|5509128|1996/02/26|1964/06/09|HIRE
MERGE|Worker|ALTAHRN01|5509158|1975/07/01|4712/12/31|5509158|1975/07/01|1961/05/02|HIRE
MERGE|Worker|ALTAHRN01|5509162|1998/07/13|4712/12/31|5509162|1998/07/13|1970/03/03|HIRE
MERGE|Worker|ALTAHRN01|5509167|2004/09/16|4712/12/31|5509167|2004/09/16|1959/05/15|HIRE
MERGE|Worker|ALTAHRN01|5509189|1975/06/30|4712/12/31|5509189|1975/06/30|1960/04/28|HIRE
MERGE|Worker|ALTAHRN01|5509198|1998/03/02|4712/12/31|5509198|1998/03/02|1969/10/13|HIRE
MERGE|Worker|ALTAHRN01|5509219|1995/07/01|4712/12/31|5509219|1995/07/01|1946/02/02|HIRE
MERGE|Worker|ALTAHRN01|5509224|1969/05/12|4712/12/31|5509224|1969/05/12|1956/07/05|HIRE
MERGE|Worker|ALTAHRN01|5509238|1999/12/31|4712/12/31|5509238|1999/12/31|1948/11/18|HIRE
MERGE|Worker|ALTAHRN01|5509244|2014/10/01|4712/12/31|5509244|2014/10/01|1962/03/17|HIRE
MERGE|Worker|ALTAHRN01|5509284|1979/12/03|4712/12/31|5509284|1979/12/03|1957/06/27|HIRE
MERGE|Worker|ALTAHRN01|5509298|1997/02/01|4712/12/31|5509298|1997/02/01|1976/01/01|HIRE
MERGE|Worker|ALTAHRN01|5509302|1999/12/31|4712/12/31|5509302|1999/12/31|1958/12/14|HIRE
MERGE|Worker|ALTAHRN01|5509310|2015/05/05|4712/12/31|5509310|2015/05/05|1953/02/09|HIRE
MERGE|Worker|ALTAHRN01|5509322|1982/12/01|4712/12/31|5509322|1982/12/01|1958/03/01|HIRE
MERGE|Worker|ALTAHRN01|5509405|1999/12/31|4712/12/31|5509405|1999/12/31|1953/08/16|HIRE
MERGE|Worker|ALTAHRN01|5509406|1984/09/01|4712/12/31|5509406|1984/09/01|1981/01/05|HIRE
MERGE|Worker|ALTAHRN01|5509452|1989/04/10|4712/12/31|5509452|1989/04/10|1968/05/08|HIRE
MERGE|Worker|ALTAHRN01|5509456|1978/10/01|4712/12/31|5509456|1978/10/01|1953/06/20|HIRE
MERGE|Worker|ALTAHRN01|5509497|2011/09/01|4712/12/31|5509497|2011/09/01|1956/06/03|HIRE
MERGE|Worker|ALTAHRN01|5509586|1978/09/04|4712/12/31|5509586|1978/09/04|1961/12/03|HIRE
MERGE|Worker|ALTAHRN01|5509596|1989/04/10|4712/12/31|5509596|1989/04/10|1952/09/11|HIRE
MERGE|Worker|ALTAHRN01|5509601|1987/10/01|4712/12/31|5509601|1987/10/01|1960/02/16|HIRE
MERGE|Worker|ALTAHRN01|5509713|1973/10/01|4712/12/31|5509713|1973/10/01|1962/06/07|HIRE
MERGE|Worker|ALTAHRN01|5509740|2005/04/01|4712/12/31|5509740|2005/04/01|1970/05/01|HIRE
MERGE|Worker|ALTAHRN01|5509741|1977/10/01|4712/12/31|5509741|1977/10/01|1958/11/22|HIRE
MERGE|Worker|ALTAHRN01|5509786|2016/03/21|4712/12/31|5509786|2016/03/21|1966/04/21|HIRE
MERGE|Worker|ALTAHRN01|5509813|1995/06/24|4712/12/31|5509813|1995/06/24|1957/12/18|HIRE
MERGE|Worker|ALTAHRN01|5509815|1995/05/15|4712/12/31|5509815|1995/05/15|1964/04/06|HIRE
MERGE|Worker|ALTAHRN01|5509820|2016/03/21|4712/12/31|5509820|2016/03/21|1954/09/06|HIRE
MERGE|Worker|ALTAHRN01|5509832|1995/06/24|4712/12/31|5509832|1995/06/24|1947/05/12|HIRE
MERGE|Worker|ALTAHRN01|5509834|2007/04/02|4712/12/31|5509834|2007/04/02|1946/07/07|HIRE
MERGE|Worker|ALTAHRN01|5509848|2004/07/01|4712/12/31|5509848|2004/07/01|1961/01/28|HIRE
MERGE|Worker|ALTAHRN01|5509850|1997/02/01|4712/12/31|5509850|1997/02/01|1971/10/20|HIRE
MERGE|Worker|ALTAHRN01|5509851|1976/06/21|4712/12/31|5509851|1976/06/21|1967/12/28|HIRE
MERGE|Worker|ALTAHRN01|5509852|2013/10/01|4712/12/31|5509852|2013/10/01|1954/02/17|HIRE
MERGE|Worker|ALTAHRN01|5509861|2005/05/16|4712/12/31|5509861|2005/05/16|1953/09/08|HIRE
MERGE|Worker|ALTAHRN01|5509870|1988/05/03|4712/12/31|5509870|1988/05/03|1962/12/04|HIRE
MERGE|Worker|ALTAHRN01|5509888|1969/07/28|4712/12/31|5509888|1969/07/28|1966/11/07|HIRE
MERGE|Worker|ALTAHRN01|5509889|1980/10/01|4712/12/31|5509889|1980/10/01|1967/01/10|HIRE
MERGE|Worker|ALTAHRN01|5509900|2016/03/07|4712/12/31|5509900|2016/03/07|1956/01/01|HIRE
MERGE|Worker|ALTAHRN01|5509905|1996/10/21|4712/12/31|5509905|1996/10/21|1969/10/13|HIRE
MERGE|Worker|ALTAHRN01|5509906|1980/09/01|4712/12/31|5509906|1980/09/01|1951/12/18|HIRE
MERGE|Worker|ALTAHRN01|5509912|1985/03/01|4712/12/31|5509912|1985/03/01|1959/09/04|HIRE
