METADATA|PersonCitizenship|SourceSystemOwner|SourceSystemId|PersonId(SourceSystemId)|DateFrom|DateTo|LegislationCode|CitizenshipStatus
MERGE|PersonCitizenship|ALTAHRN01|6899613_CITIZEN|6899613|1986/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901098_CITIZEN|6901098|1973/01/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901434_CITIZEN|6901434|1962/02/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901435_CITIZEN|6901435|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901436_CITIZEN|6901436|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901527_CITIZEN|6901527|1951/03/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901572_CITIZEN|6901572|1989/12/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901573_CITIZEN|6901573|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901601_CITIZEN|6901601|1972/09/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901936_CITIZEN|6901936|1980/03/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6901938_CITIZEN|6901938|1990/07/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902141_CITIZEN|6902141|1994/04/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902162_CITIZEN|6902162|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902164_CITIZEN|6902164|1968/10/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902295_CITIZEN|6902295|1979/06/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902499_CITIZEN|6902499|1960/07/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902500_CITIZEN|6902500|1983/11/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902501_CITIZEN|6902501|1965/01/18|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6902556_CITIZEN|6902556|1979/04/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903415_CITIZEN|6903415|1992/10/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903434_CITIZEN|6903434|1973/01/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903435_CITIZEN|6903435|1994/12/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903644_CITIZEN|6903644|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903900_CITIZEN|6903900|1969/09/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903902_CITIZEN|6903902|1962/12/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6903934_CITIZEN|6903934|1981/04/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904033_CITIZEN|6904033|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904034_CITIZEN|6904034|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904035_CITIZEN|6904035|1989/07/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904106_CITIZEN|6904106|1965/05/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904203_CITIZEN|6904203|1969/12/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904438_CITIZEN|6904438|1978/10/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904442_CITIZEN|6904442|1990/04/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904458_CITIZEN|6904458|1966/04/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904483_CITIZEN|6904483|1973/07/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904718_CITIZEN|6904718|1972/12/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904719_CITIZEN|6904719|1968/02/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904755_CITIZEN|6904755|1988/07/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6904915_CITIZEN|6904915|1979/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905008_CITIZEN|6905008|1988/02/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905009_CITIZEN|6905009|1967/03/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905045_CITIZEN|6905045|1987/01/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905162_CITIZEN|6905162|1975/06/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905412_CITIZEN|6905412|1974/10/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905458_CITIZEN|6905458|1947/10/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905477_CITIZEN|6905477|1983/06/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905555_CITIZEN|6905555|1987/05/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905611_CITIZEN|6905611|1990/10/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905612_CITIZEN|6905612|1975/02/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6905923_CITIZEN|6905923|1974/07/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906059_CITIZEN|6906059|1972/10/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906060_CITIZEN|6906060|1965/05/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906061_CITIZEN|6906061|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906264_CITIZEN|6906264|1988/04/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906341_CITIZEN|6906341|1968/07/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906502_CITIZEN|6906502|1958/08/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906615_CITIZEN|6906615|1967/01/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6906962_CITIZEN|6906962|1983/01/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6907543_CITIZEN|6907543|1952/02/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6908204_CITIZEN|6908204|1981/09/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6908276_CITIZEN|6908276|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909144_CITIZEN|6909144|1986/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909239_CITIZEN|6909239|1975/07/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909406_CITIZEN|6909406|1969/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909497_CITIZEN|6909497|1956/08/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909498_CITIZEN|6909498|1973/02/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909499_CITIZEN|6909499|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909585_CITIZEN|6909585|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909762_CITIZEN|6909762|1963/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909763_CITIZEN|6909763|1979/12/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6909827_CITIZEN|6909827|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910390_CITIZEN|6910390|1987/05/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910392_CITIZEN|6910392|1961/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910396_CITIZEN|6910396|1989/11/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910558_CITIZEN|6910558|1981/08/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910562_CITIZEN|6910562|1971/04/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910817_CITIZEN|6910817|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6910818_CITIZEN|6910818|1989/03/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911036_CITIZEN|6911036|1969/10/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911337_CITIZEN|6911337|1974/01/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911558_CITIZEN|6911558|1973/12/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911560_CITIZEN|6911560|1985/10/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911577_CITIZEN|6911577|1983/11/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6911613_CITIZEN|6911613|1983/05/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6912460_CITIZEN|6912460|1980/09/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6912655_CITIZEN|6912655|1957/02/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6912903_CITIZEN|6912903|1968/07/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6913047_CITIZEN|6913047|1989/04/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6914958_CITIZEN|6914958|1988/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6915410_CITIZEN|6915410|1968/01/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6916727_CITIZEN|6916727|1990/11/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6916939_CITIZEN|6916939|1965/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6916952_CITIZEN|6916952|1981/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6917672_CITIZEN|6917672|1986/06/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6917675_CITIZEN|6917675|1985/10/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918177_CITIZEN|6918177|1957/09/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918258_CITIZEN|6918258|1984/01/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918372_CITIZEN|6918372|1981/01/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918373_CITIZEN|6918373|1977/07/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918376_CITIZEN|6918376|1977/08/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918377_CITIZEN|6918377|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918446_CITIZEN|6918446|1965/09/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6918937_CITIZEN|6918937|1982/01/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6924589_CITIZEN|6924589|1954/02/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6924694_CITIZEN|6924694|1971/09/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6924983_CITIZEN|6924983|1977/01/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6924984_CITIZEN|6924984|1993/05/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6925037_CITIZEN|6925037|1994/08/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6925614_CITIZEN|6925614|1991/07/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6925704_CITIZEN|6925704|1977/02/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6925705_CITIZEN|6925705|1977/12/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6926621_CITIZEN|6926621|1966/06/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6926867_CITIZEN|6926867|1959/06/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6928052_CITIZEN|6928052|1980/04/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6928237_CITIZEN|6928237|1959/04/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6929180_CITIZEN|6929180|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6929182_CITIZEN|6929182|1972/05/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6929544_CITIZEN|6929544|1982/03/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6930375_CITIZEN|6930375|1992/06/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6931053_CITIZEN|6931053|1963/10/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6931339_CITIZEN|6931339|1970/08/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6932398_CITIZEN|6932398|1965/02/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6932859_CITIZEN|6932859|1971/07/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6932860_CITIZEN|6932860|1967/05/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6933830_CITIZEN|6933830|1957/07/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6933880_CITIZEN|6933880|1991/03/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6935088_CITIZEN|6935088|1982/07/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6935793_CITIZEN|6935793|1984/06/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6938560_CITIZEN|6938560|1966/07/16|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6939266_CITIZEN|6939266|1983/05/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6939819_CITIZEN|6939819|1967/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6940034_CITIZEN|6940034|1978/02/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6940035_CITIZEN|6940035|1972/04/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6940037_CITIZEN|6940037|1984/05/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6940484_CITIZEN|6940484|1980/05/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6941758_CITIZEN|6941758|1958/12/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6942240_CITIZEN|6942240|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6942423_CITIZEN|6942423|1970/06/07|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6942424_CITIZEN|6942424|1994/04/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6943079_CITIZEN|6943079|1956/08/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6943285_CITIZEN|6943285|1965/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6944287_CITIZEN|6944287|1977/09/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6944459_CITIZEN|6944459|1954/08/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6944915_CITIZEN|6944915|1973/05/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6946227_CITIZEN|6946227|1971/08/27|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6946228_CITIZEN|6946228|1988/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6946928_CITIZEN|6946928|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6947754_CITIZEN|6947754|1981/01/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6947987_CITIZEN|6947987|1989/10/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6948606_CITIZEN|6948606|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6949380_CITIZEN|6949380|1979/06/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6949939_CITIZEN|6949939|1960/10/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6949941_CITIZEN|6949941|1972/01/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950116_CITIZEN|6950116|1979/08/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950340_CITIZEN|6950340|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950801_CITIZEN|6950801|1991/03/03|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950802_CITIZEN|6950802|1972/05/30|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950803_CITIZEN|6950803|1981/01/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6950804_CITIZEN|6950804|1978/01/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6951162_CITIZEN|6951162|1993/12/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6951587_CITIZEN|6951587|1974/05/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6951588_CITIZEN|6951588|1983/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6951942_CITIZEN|6951942|1962/02/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6952429_CITIZEN|6952429|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6953204_CITIZEN|6953204|1988/12/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6953685_CITIZEN|6953685|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6954130_CITIZEN|6954130|1951/06/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6954546_CITIZEN|6954546|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6956723_CITIZEN|6956723|1972/12/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6956725_CITIZEN|6956725|1977/03/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6956993_CITIZEN|6956993|1979/10/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6957268_CITIZEN|6957268|1958/04/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6957475_CITIZEN|6957475|1984/02/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6957477_CITIZEN|6957477|1976/04/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6959302_CITIZEN|6959302|1968/05/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6960338_CITIZEN|6960338|1985/11/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6961533_CITIZEN|6961533|1974/11/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6961691_CITIZEN|6961691|1990/10/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6962043_CITIZEN|6962043|1955/04/14|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6962315_CITIZEN|6962315|1972/08/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6962316_CITIZEN|6962316|1976/06/25|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6962781_CITIZEN|6962781|1960/02/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6962945_CITIZEN|6962945|1983/10/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6963182_CITIZEN|6963182|1986/03/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6963524_CITIZEN|6963524|1977/12/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6965661_CITIZEN|6965661|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6965662_CITIZEN|6965662|1955/04/02|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6966441_CITIZEN|6966441|1976/10/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6966444_CITIZEN|6966444|1973/02/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6968091_CITIZEN|6968091|1973/12/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6968768_CITIZEN|6968768|1973/06/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6969761_CITIZEN|6969761|1983/12/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6971308_CITIZEN|6971308|1970/11/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6971309_CITIZEN|6971309|1950/06/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6971369_CITIZEN|6971369|1987/05/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6972196_CITIZEN|6972196|1954/04/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973198_CITIZEN|6973198|1984/08/05|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973199_CITIZEN|6973199|1955/07/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973201_CITIZEN|6973201|1992/04/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973206_CITIZEN|6973206|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973207_CITIZEN|6973207|1957/09/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6973454_CITIZEN|6973454|1990/12/31|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6974171_CITIZEN|6974171|1979/07/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6974313_CITIZEN|6974313|1957/11/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6974929_CITIZEN|6974929|1966/06/19|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975195_CITIZEN|6975195|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975196_CITIZEN|6975196|1969/12/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975228_CITIZEN|6975228|1991/05/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975527_CITIZEN|6975527|1959/09/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975927_CITIZEN|6975927|1965/10/28|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6975929_CITIZEN|6975929|1959/04/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976004_CITIZEN|6976004|1980/06/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976165_CITIZEN|6976165|1988/08/13|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976166_CITIZEN|6976166|1975/05/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976979_CITIZEN|6976979|1987/04/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976980_CITIZEN|6976980|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6976981_CITIZEN|6976981|1992/08/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6977132_CITIZEN|6977132|1988/09/24|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6977722_CITIZEN|6977722|1977/01/22|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6977937_CITIZEN|6977937|1981/10/12|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6977961_CITIZEN|6977961|1967/10/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6978060_CITIZEN|6978060|1959/09/23|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6978268_CITIZEN|6978268|1969/11/17|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6978532_CITIZEN|6978532|1987/12/29|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6978535_CITIZEN|6978535|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6978877_CITIZEN|6978877|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6979659_CITIZEN|6979659|1989/03/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6979661_CITIZEN|6979661|1982/06/09|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6979672_CITIZEN|6979672|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6979755_CITIZEN|6979755|1971/09/06|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6979765_CITIZEN|6979765|1982/08/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6980512_CITIZEN|6980512|1983/05/10|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6981395_CITIZEN|6981395|1987/10/08|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6981851_CITIZEN|6981851|1979/09/20|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6981852_CITIZEN|6981852|1979/06/04|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6981933_CITIZEN|6981933|1971/06/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984142_CITIZEN|6984142|1981/06/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984216_CITIZEN|6984216|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984219_CITIZEN|6984219|1959/03/26|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984548_CITIZEN|6984548|1978/04/11|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984816_CITIZEN|6984816|1953/07/15|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984817_CITIZEN|6984817|1960/02/21|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984818_CITIZEN|6984818|1967/11/01|4712/12/31|GB|A
MERGE|PersonCitizenship|ALTAHRN01|6984819_CITIZEN|6984819|1975/10/13|4712/12/31|GB|A
