METADATA|Assignment|SourceSystemOwner|SourceSystemId|ActionCode|EffectiveStartDate|EffectiveEndDate|EffectiveSequence|EffectiveLatestChange|WorkTermsAssignmentId(SourceSystemId)|AssignmentName|AssignmentNumber|AssignmentStatusTypeCode|PersonTypeCode|PositionId(SourceSystemId)|BusinessUnitShortCode|LocationCode|JobCode|PrimaryAssignmentFlag
MERGE|Assignment|ALTAHRN01|5507974_EMP_ASG|HIRE|2014/08/01|4712/12/31|1|Y|5507974_EMP_TERM|5507974|5507974|ACTIVE_PROCESS|Employee|131366|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508045_EMP_ASG|HIRE|1997/02/01|4712/12/31|1|Y|5508045_EMP_TERM|5508045|5508045|ACTIVE_PROCESS|Employee|131367|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508098_EMP_ASG|HIRE|2014/08/01|4712/12/31|1|Y|5508098_EMP_TERM|5508098|5508098|ACTIVE_PROCESS|Employee|131368|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508126_EMP_ASG|HIRE|1973/08/20|4712/12/31|1|Y|5508126_EMP_TERM|5508126|5508126|ACTIVE_PROCESS|Employee|131369|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508147_EMP_ASG|HIRE|1984/01/19|4712/12/31|1|Y|5508147_EMP_TERM|5508147|5508147|ACTIVE_PROCESS|Employee|131370|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508149_EMP_ASG|HIRE|1996/02/01|4712/12/31|1|Y|5508149_EMP_TERM|5508149|5508149|ACTIVE_PROCESS|Employee|131371|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508172_EMP_ASG|HIRE|1989/09/01|4712/12/31|1|Y|5508172_EMP_TERM|5508172|5508172|ACTIVE_PROCESS|Employee|131372|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508189_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5508189_EMP_TERM|5508189|5508189|ACTIVE_PROCESS|Employee|131373|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508209_EMP_ASG|HIRE|2014/10/01|4712/12/31|1|Y|5508209_EMP_TERM|5508209|5508209|ACTIVE_PROCESS|Employee|131374|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508215_EMP_ASG|HIRE|1985/06/03|4712/12/31|1|Y|5508215_EMP_TERM|5508215|5508215|ACTIVE_PROCESS|Employee|131375|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508269_EMP_ASG|HIRE|1989/07/01|4712/12/31|1|Y|5508269_EMP_TERM|5508269|5508269|ACTIVE_PROCESS|Employee|131376|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508303_EMP_ASG|HIRE|1996/03/18|4712/12/31|1|Y|5508303_EMP_TERM|5508303|5508303|ACTIVE_PROCESS|Employee|131377|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508307_EMP_ASG|HIRE|2004/01/01|4712/12/31|1|Y|5508307_EMP_TERM|5508307|5508307|ACTIVE_PROCESS|Employee|131378|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508378_EMP_ASG|HIRE|1997/09/01|4712/12/31|1|Y|5508378_EMP_TERM|5508378|5508378|ACTIVE_PROCESS|Employee|131379|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508382_EMP_ASG|HIRE|1979/07/30|4712/12/31|1|Y|5508382_EMP_TERM|5508382|5508382|ACTIVE_PROCESS|Employee|131380|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508387_EMP_ASG|HIRE|1990/04/23|4712/12/31|1|Y|5508387_EMP_TERM|5508387|5508387|ACTIVE_PROCESS|Employee|131381|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508417_EMP_ASG|HIRE|1999/12/31|4712/12/31|1|Y|5508417_EMP_TERM|5508417|5508417|ACTIVE_PROCESS|Employee|131382|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508432_EMP_ASG|HIRE|1980/02/25|4712/12/31|1|Y|5508432_EMP_TERM|5508432|5508432|ACTIVE_PROCESS|Employee|131383|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508443_EMP_ASG|HIRE|1969/03/31|4712/12/31|1|Y|5508443_EMP_TERM|5508443|5508443|ACTIVE_PROCESS|Employee|131384|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508485_EMP_ASG|HIRE|1977/10/01|4712/12/31|1|Y|5508485_EMP_TERM|5508485|5508485|ACTIVE_PROCESS|Employee|131385|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508605_EMP_ASG|HIRE|1986/03/17|4712/12/31|1|Y|5508605_EMP_TERM|5508605|5508605|ACTIVE_PROCESS|Employee|131386|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
MERGE|Assignment|ALTAHRN01|5508613_EMP_ASG|HIRE|1979/07/16|4712/12/31|1|Y|5508613_EMP_TERM|5508613|5508613|ACTIVE_PROCESS|Employee|131387|UOB Business Unit|University of Birmingham|SUB_MAT_EXP_SP|Y
